beta,phi,theta,gamma,delta,gammaT,deltaT,eta,b,kappa,R0
0.49831749215256416,1.7434685695272636,0.1571829983163625,0.7334475836055353,0.7234726602745553,1.45598645493621,0.5738093494493515,1.4358696760522822,1.5369413943978958,0.0025061432331179583,1.009769336377297
0.510880387944635,1.8187802121773127,0.295458525118418,0.6678607106353156,0.7234982942951222,1.4942331729270517,0.6307301619909704,1.3723430093983187,1.5975834959495812,0.0023190386788686738,1.1362726344960477
0.3614160506322514,1.9812340525729812,0.37763527091747773,0.6789376954510807,0.6996724477956692,1.437284604050219,0.6187861879412085,1.4200171613696342,1.6665743107728659,0.002403250510338694,1.11679736523374
0.5536687554442323,1.8844584477194584,0.2964377000589545,0.6760229602091324,0.7293581276020655,1.4657138765300624,0.523214590055868,1.3432688863460593,1.4891303515565582,0.0025210174132759373,1.1585144463022052
0.5138057765760459,2.3015196160948834,0.1217575753228739,0.7098188718431628,0.6986407188077767,1.4514852530602365,0.5289091301541775,1.368716822440115,1.4209155887743457,0.0027464329503321403,1.253406330538387
0.5504347960581071,1.9417640019205862,0.47102843325057375,0.6918534022302677,0.6985464561103533,1.5366008821246215,0.5975299285072834,1.3940496698239198,1.4507880422964692,0.0026065725128864873,1.3135741169843143
0.4890320256759878,2.381534732613363,0.10715654566076895,0.6941739468177159,0.700238896249483,1.5451456274767408,0.5824591542333365,1.413523469901954,1.1591579415938815,0.002648023030324839,1.5552458782750356
0.4437589369667694,1.5253424642642492,0.1609465831425041,0.7259287800698851,0.7181801871725668,1.5695139295421543,0.5886808806080371,1.4210662978226318,1.400260554940626,0.002448971490422264,0.9637517087794754
0.36384052455541677,2.267845129870111,0.43153788947500293,0.7129334277686041,0.7125918486919254,1.4736754929530433,0.5451203625183553,1.3442257385272531,1.7465105844916775,0.002633955294382759,1.1515915252835875
0.5398120775190182,2.1724570743039946,0.11766147451661528,0.7008570444270347,0.7257250332701951,1.4771769893658346,0.5988436685204506,1.365012819877515,1.7363318032915704,0.0022953013717274496,1.1173421096680716
0.422179928078549,2.130727337075979,0.15369711467375358,0.7171370902840669,0.7045445314614722,1.552383195979055,0.5217085447646678,1.4199885948762918,1.1202082262322306,0.0027101861694517238,1.372685694671201
0.563992953801062,2.123157741909264,0.30702858144044876,0.6787273869362349,0.7112224287887414,1.427335451382678,0.553626855108887,1.3926057279808446,1.5137421852520667,0.002307755568693392,1.2661448303635252
0.35649896200280634,1.8075837502126813,0.2656758117880672,0.7291699707678829,0.6944723383498688,1.5722728986199948,0.616882398961112,1.352021634417586,1.4445474551523103,0.0025052301285555588,1.087150354096439
0.5197271820774767,1.4957714260811916,0.26412655730887,0.7027920477269217,0.7011139877121895,1.5620693121408114,0.6057334955688566,1.3666074747511494,1.38425373917995,0.002346206077584066,1.0525732880640721
0.5379096812475472,1.668452799209859,0.43805963859458763,0.702991304993319,0.709723511894544,1.4517194279050454,0.5649965731427073,1.3735777784856036,1.5869528413563967,0.002735964322757597,1.1044199172655509
0.4545587307226378,1.56054257342068,0.14475149400873732,0.682764400859829,0.7163834080323577,1.510481465428602,0.5657072535511106,1.4409148886840168,1.7495980661541224,0.0026863923582791664,0.8271244791580896
0.4037304871273227,2.12063210170879,0.2768770648824672,0.7210791363158884,0.7291425235979259,1.4747948491410352,0.5853579545971006,1.4191085236106689,1.1788025651701726,0.002619350142357871,1.4535705816874491
0.5139149234700016,1.4948279999534133,0.29131267573125663,0.7116044179117307,0.7139493542301157,1.5495770766143688,0.6110821445267648,1.3738352180502067,1.3299757413516753,0.0022759244795267784,1.096769068627378
0.47937246685265555,1.8529656929328338,0.21631937639446308,0.7292467047806519,0.697467092776671,1.4289410416060127,0.5471923700198531,1.4165027443955962,1.412651454250887,0.0025998621273708223,1.1083671124061552
0.44134756784187623,2.4004880017261017,0.24249388267596564,0.686818287043677,0.7161069994792342,1.5699810012802484,0.6051449804250151,1.3317217894016453,1.2181905441633425,0.002623197763001857,1.5876719563960693
0.557786524699768,2.020989084468572,0.34921301945640393,0.7310282548015626,0.6958483244062711,1.4848666205140761,0.5212784770093858,1.3452370182834563,1.531181573007535,0.0024604518114744378,1.190467353123701
0.38850510641233993,1.716190002409392,0.409276790057309,0.7145920645756025,0.6939395387923966,1.4862181034963577,0.5614731985107064,1.4221945230737327,1.420899329938274,0.002717784085675764,1.0969435749580898
0.536608864996815,1.679131956183817,0.1564593352864807,0.7038331758722973,0.72597393426237,1.4423804576415566,0.6076677490342408,1.4182835309375077,1.5863279478195123,0.002399206537768866,1.0103996718089694
0.4677370621741283,2.3034841970334523,0.1291023467478032,0.6865509194694459,0.696560205642134,1.5619184410129674,0.5248169467374683,1.4082067597992718,1.2390415834684856,0.002552123746656192,1.359509975994777
0.40498328804387707,1.5677310938420703,0.32564832316494235,0.6687821581908501,0.7194615243660907,1.5709910229779782,0.6167648054193705,1.340121386604073,1.5484065090863965,0.00245815204072278,0.9991264597147547
0.5248927822825499,1.826384970612591,0.42482122600357985,0.6933352553450192,0.6962034315696607,1.5106084474921226,0.5333182238098234,1.4319142876602708,1.668780074375309,0.0023519868046821407,1.0785265653138958
0.5344140681566205,1.633729478274239,0.31854772522548835,0.6744346795248177,0.7019512699140856,1.4345418182527645,0.6036565833128988,1.3876601749161879,1.6125063088676892,0.0024883204001700508,1.0530190166608193
0.4975231887155678,1.901087141589727,0.18977839362962795,0.7052366421652647,0.7095254480366905,1.4732326454180291,0.5368552572038024,1.44894246903869,1.7114258556822315,0.0027038974077596024,0.9770561876805042
0.4417209754325449,1.9971117736613375,0.16517470174344878,0.6879825237927337,0.6912716618329287,1.5396987438900398,0.5343783579058945,1.4265215545926864,1.6968183047946541,0.0027281083990431704,0.9705844268451163
0.45822728364029897,2.4177238055205668,0.12535481312001745,0.6822341920224329,0.7085633117184043,1.468585350604262,0.6007539685331285,1.4414185958129042,1.33254266962409,0.0026631276926879464,1.4268467744893125
0.36585829715826546,1.8189074361175297,0.4366019846430669,0.7060507324604938,0.7223791971964141,1.458156227339059,0.6099942788686603,1.3955195304723456,1.5591822917480953,0.002316725014173426,1.1286907392606462
0.4912554115848615,1.687222759272088,0.1124603052061672,0.7241469249205353,0.7174805126761397,1.5069832385051996,0.5834666895661503,1.388411066736405,1.2585317866483703,0.0022958060803202293,1.1256517420271268
0.5209210232517216,1.5928760197891387,0.35112754337520646,0.7342639041519724,0.7083130929389347,1.4415642198058776,0.5567849369123579,1.4547914912402629,1.0684571985212155,0.002520708339250026,1.3059470595777825
0.5100881084648426,2.3034573736749584,0.1592478210857759,0.719164411526639,0.704233077748989,1.4435157179157247,0.5772071306183935,1.371847875704368,1.3585330295001157,0.0025175467998720708,1.3693980945894166
0.5557181581784971,1.4130381835872539,0.2380802328189214,0.7308435289373931,0.6980475973691791,1.5078384765982629,0.5950323498155922,1.4240988470365603,1.3863527404692024,0.0022980549008663124,1.0045634164375516
0.35097475105314513,2.322489073008415,0.13796680768361935,0.7317171209395552,0.7044554678555578,1.5434611306223087,0.6250759124830365,1.3555516158007084,1.5153296314596199,0.002376024372875691,1.2270620754673527
0.5450965677108615,1.6887036346659294,0.273806231730928,0.6790705496316465,0.722745379804944,1.520081494897604,0.5914862102344632,1.3541758267655968,1.5523814730109646,0.002437361828121357,1.0794470346119183
0.45249764076899734,2.448888831310672,0.36917385418030124,0.6887471910930859,0.7095794020723551,1.5382947227871047,0.5520217658206821,1.4585654386222984,1.0965826598796062,0.002383003652390714,1.7196327604177464
0.5155601001996547,1.9494779126042265,0.1449182313332955,0.6948294088436912,0.6926545006607969,1.5643818070064301,0.6366105619575828,1.429903081053247,1.5012369253973477,0.002523912479208472,1.1557357640004424
0.5320157178107183,2.219110261494992,0.4484989012222117,0.7036735393671939,0.7089972886114071,1.488855160411913,0.6070146033819765,1.3833817516065512,1.1416208891985007,0.0024023689772312844,1.7015866570015998
0.48116501149372193,1.8155959879533619,0.3747798708525176,0.6766091217443657,0.7140867932556818,1.4996636488311923,0.6106775247883052,1.3661946522810806,1.6452773200359194,0.00272946940693073,1.1145997730657256
0.41387980947270986,1.583436019056942,0.4524383298760901,0.669163217284251,0.7000064749016116,1.5404409011057578,0.580022968634963,1.407888142072285,1.3385340133689343,0.002680022761054958,1.13039700961322
0.366038855422521,2.470508045268245,0.21443147849539917,0.6900444884191577,0.7261152622066438,1.5077580441650935,0.6124427259191871,1.3903298073777308,1.530321767811477,0.0023527064739881707,1.3207710415985092
0.3711086740379687,1.6190691648098872,0.46979837851816164,0.7149614524608477,0.7211784032694996,1.5158415158162826,0.622560151476413,1.3813316989444817,1.43010572757069,0.0024027304578572513,1.1242672032686738
0.35313406464643776,1.7825491540172367,0.20378380043338984,0.7323318336641726,0.6931918513141572,1.4636891777953132,0.5732568435054273,1.3546001418139784,1.3968786342789419,0.002589666321741728,1.0450183010736342
0.49577476577018387,1.847448488614871,0.14878602544559788,0.7037387644154951,0.690305478900671,1.4775425012176855,0.5561554362289608,1.3652442456707357,1.6030924976021983,0.0025897154305052636,0.9998813350949002
0.357048868938582,1.9533202825757905,0.4470154886661718,0.7333887689132244,0.6992001650091261,1.4760890422970987,0.5325212446916848,1.4302449195319786,1.4451243138168006,0.0026282402314711365,1.1615282376487877
0.5262215036945417,1.8782844017106106,0.11146303451309603,0.7243152582538314,0.6927184571959077,1.5624567542597654,0.5767978564985097,1.3782431739882255,1.24264758572923,0.0023591765456134456,1.2295235950454695
0.3572766522143502,2.3476363391291812,0.2552613506059473,0.6991376356802259,0.7244103409765908,1.5056505968328566,0.6334632113035769,1.351563033663357,1.1234770425385794,0.0025581985874877627,1.6746474871780272
0.5157368250144645,1.8943834527592405,0.349359816582563,0.7269822823341625,0.6983420309275388,1.5516269240970724,0.5792583129536361,1.3521251671888554,1.443576572094485,0.002616597430633071,1.2095247406607157
0.4032722899818327,2.2602076040754326,0.36942923759482804,0.6881448669210076,0.6936179377306252,1.5022970393463038,0.6249687891155482,1.405377110700123,1.722581701215729,0.0022763152323119966,1.2074833083865315
0.46759837707970286,2.1119722371075764,0.4293411033942054,0.6664672726648859,0.6966232356205582,1.5070292475423777,0.6201421412229539,1.3591460326065619,1.108000200562086,0.0024413690737526248,1.6522262733185338
0.37336791192763485,1.4252558116163125,0.4488939098327731,0.70049273761129,0.708518052947397,1.5694468169030735,0.599758491685614,1.4073652267015229,1.5910048926377667,0.0026589841615408663,0.9378841208367339
0.3883381981158163,2.175503051784122,0.1241784081781904,0.7262899692558373,0.720197728038455,1.4866156086092814,0.5561881225854158,1.4147090699064233,1.7374839968794025,0.0023511893555289137,1.0028750444262422
0.5272729750233702,1.7478560984213836,0.3550816821961974,0.6723986466422986,0.6908914923320213,1.5463152657705361,0.542337460724637,1.3646936031806591,1.4937625654332338,0.002456286992474149,1.1048925855458929
0.4247520011314191,1.5489252039155688,0.3433307827773193,0.731744233306963,0.6934118910084167,1.5634719298011626,0.5719436495844274,1.4053266816707328,1.3012908757151105,0.00259310057075539,1.073637629144038
0.46926788878277875,2.196176459086942,0.36336024050290383,0.6762557160461631,0.7163558747048179,1.560512765767053,0.5656626756116748,1.3707039469123505,1.2269741209197789,0.0025243185969380045,1.4870303990549867
0.5304364298842847,1.9358995300959794,0.3617026546985532,0.734335230646655,0.7005212063944588,1.5202862422913312,0.6090966363996267,1.3940940741092587,1.1716941913914867,0.0025260503647848965,1.4637649849026375
0.47694148801732805,1.4355544028056317,0.46560461968742317,0.6716458548690812,0.7054695704144736,1.4660886104335076,0.5385981679204852,1.4255255680683379,1.5758950809250585,0.0023641622168244798,0.9828021920388601
0.4597369163867552,1.88338727565587,0.11603619506893059,0.7194807098548238,0.7272893377958486,1.5463054752419705,0.5318414882924408,1.465857218534996,1.465414387520682,0.0023627398034945755,1.0272204091715122
0.41859443741501307,1.428085715449997,0.3915654112072662,0.6975080782550697,0.703398077994585,1.5136443839897402,0.5979593054614961,1.3457040050200495,1.2191855420119129,0.002688090350866939,1.1180135134939637
0.543840053275926,1.4072152725236955,0.3835498865799357,0.7062130231478562,0.7080153417171289,1.4420721892220898,0.6005978712551296,1.3624015338321525,1.513117561500985,0.0024004564029164615,1.0309642457529185
0.5183118808444124,1.877856246611918,0.3436148934137697,0.6868969155636926,0.6904340717922895,1.4389748843014238,0.5487754858341068,1.411091925728445,1.39198104113359,0.002726688628923148,1.2108523342079789
0.5741076500643976,2.3472304704255653,0.21267638015002013,0.6979638455430976,0.6989566672419508,1.4826027914602309,0.537443742595613,1.4303194743860512,1.6351857658630236,0.0026442025454094017,1.214021192490852
0.36936970570823174,1.4481961577308828,0.26768665513023737,0.7100272433147765,0.7190019655240079,1.5423235691431911,0.6213120488021523,1.3630004244685794,1.7292286720245145,0.002697658362829437,0.8408211112287627
0.5145073832571506,1.717538468833314,0.4070590524955964,0.720580130416279,0.7280157442453007,1.4522698348434642,0.570538292536512,1.4198445428889244,1.2353735551427119,0.00270954446111961,1.2935044802588118
0.4943059368687681,1.6363022751730165,0.1582981755817309,0.7024678245213193,0.695158805316314,1.4935816124617123,0.6078909167591483,1.4453933490198105,1.266265735767223,0.0024300360911603397,1.1241302108444213
0.5374464176152832,2.41342902859766,0.19205489007290455,0.7193788937302306,0.7136427239632854,1.4676134326611645,0.602931463200599,1.4530407131559526,1.4136779792167244,0.0022899891500128434,1.4271131574598224
0.3616101940930821,2.227173474229523,0.32874333317702015,0.6913361294066223,0.7013089038593073,1.50780232651392,0.5792070853151381,1.455235900021779,1.7229582390018738,0.0023600186575436968,1.1159684690002722
0.49258147132000885,1.8778415990053907,0.12206971597547334,0.6858139822264201,0.7230945908538997,1.4454902837821282,0.611560490148142,1.4625151074910536,1.3824620070741511,0.0024455593288720896,1.1661299080874286
0.5543849400430918,1.7732397922710514,0.30544921979649614,0.669056924501434,0.7101162056618681,1.4599463227507656,0.611506796495989,1.3522605336382985,1.515494476687163,0.0024779972204550483,1.1682116220989265
0.3542245911178179,1.7471917875622165,0.3203992009634773,0.711060640235121,0.7242367757912725,1.4507601413084192,0.567595705691725,1.3991801595399156,1.3695832184728234,0.002733449492308622,1.105914539305819
0.38111179106635973,2.1155737720533505,0.3777477635176232,0.6835500145818416,0.6904225614927708,1.4969601630279794,0.6132214376814663,1.3486442824834957,1.353517977539543,0.0026739043327048424,1.3542357684504034
0.5711325526959262,2.3192792796737045,0.4026076762167117,0.673322878345847,0.7260572175358733,1.4615170937683433,0.5740334351249039,1.415003685724611,1.3258847718419506,0.002489484458121782,1.5503114360567456
0.5035686736565549,1.5848920576754024,0.14382722028779488,0.6848704598895273,0.7225615955783675,1.5600470943981783,0.6082978868670762,1.3660197591291119,1.3786998393902554,0.002745494447858073,1.0503824219513116
0.49135330603923644,1.8959258616714503,0.17890214368266366,0.6875735930111259,0.7246734165096035,1.546755171113182,0.5634096678216011,1.3366529113498204,1.532841274454165,0.002310256890370511,1.083995586854973
0.5434978165442589,1.8506220966976832,0.19435390295429777,0.6692041720824005,0.6931909738058845,1.4480799195799043,0.6020992764309049,1.422155922607829,1.245304955379758,0.0025029334533183526,1.2895351150053167
0.474906987339491,1.8290495837493799,0.3885237920234601,0.6874480730936241,0.728168126159658,1.4496658788388594,0.5997559493668377,1.3439229541569946,1.423041330730263,0.002608500127051957,1.23806158262424
0.37291749846190214,2.0979972406465093,0.22614259425674876,0.6767096053586962,0.7205097972800334,1.5001995778270065,0.6321401491090656,1.361871231414067,1.6205241123469545,0.0025425404986056193,1.1401982948595044
0.41101497075287624,1.5775157702818976,0.3702899717353284,0.6724152698734154,0.7128840095493942,1.4291136379819362,0.6243905467055738,1.4439737207734336,1.5120291530068963,0.002423026457622958,1.0519182924229047
0.5292648079548962,1.858255562509992,0.18504858283977957,0.7088698416676682,0.7030113057618339,1.5511441262299197,0.5362979469001293,1.4685624084922795,1.2911217919955962,0.0022642078089062127,1.1737910549137898
0.43057370572467335,1.512685642001801,0.41358420023011666,0.7172356105695168,0.6911515983293454,1.4694000354548915,0.5999675383623689,1.3586538965978348,1.7518759063915348,0.002543824636509332,0.937043542366656
0.47163512646104205,2.210493804682861,0.3023035612528523,0.6698552056937478,0.7236528130813191,1.555210836592596,0.6345680479779839,1.3888888408588245,1.2538140240085311,0.002261222629815651,1.5302920764362198
0.3815051547705661,1.8683375917682423,0.14587928294048957,0.7178706369348802,0.6909633788888653,1.568768115960993,0.59709225329943,1.3659284306239956,1.4406131905065849,0.002427624389366247,1.0605436270459019
0.4013059970515314,1.831417036644765,0.4144146636910736,0.7093451569334914,0.7265475355895856,1.5284497271385045,0.6381167219616473,1.4048485883871713,1.2592631830969825,0.00234591357758424,1.3413237246890946
0.4660883171181194,1.5847788745276628,0.25952245795850953,0.6873820406547747,0.7046089400270332,1.5669886698946358,0.5205595827437938,1.4315844789554053,1.4766330660031177,0.0026898221314651896,0.9548816330595036
0.3795173276273999,2.329491554839769,0.38005464805942024,0.7069818350730153,0.7079425665556143,1.5192331501073204,0.6251739312782884,1.3510571981988224,1.5299790855120867,0.002397826067777351,1.3439383597724783
0.40562061072094363,2.343497277190676,0.35018070354592057,0.7249054559833991,0.7047971210287263,1.5710861028847287,0.5860165841709822,1.332146821229408,1.1876640203674322,0.0026273259310983124,1.58066920367638
0.38577731242403385,1.4264757547711486,0.25870715676931044,0.7303449430594531,0.7184794529546052,1.5148610168299639,0.6080829516723752,1.4470232712148379,1.223363135614246,0.002494377558336904,1.0430695661139702
0.5031624285981524,1.4325877803920302,0.18836606078439705,0.700836895820219,0.7056334569944689,1.4913603024417534,0.6090978877022862,1.415959153828211,1.7517018086409195,0.0023467632247523096,0.8466960532492758
0.5112867083703168,2.0344717370370633,0.16501213337946685,0.6922063787211663,0.7226928389873355,1.4979092150670477,0.5276033747605979,1.3586447199077034,1.3383503207607195,0.0025586145564448094,1.2247613519585419
0.48815296890796156,1.9328873344006712,0.32344580777889737,0.7264197668757599,0.7219199575353413,1.5320443454245105,0.6185145091228187,1.3527643986657882,1.11721608223496,0.002271421298097509,1.504947598331706
0.5085867159848567,1.777787567253108,0.3981069378598283,0.6747789201371681,0.6922689361441879,1.4953404894471167,0.6371685433108359,1.346405693742136,1.2786960223772563,0.002458166426854829,1.34062256234721
0.49137523208861233,1.5247258823740992,0.43684524817423276,0.6890205853465012,0.7197831363665561,1.5679153948719615,0.6075867004394532,1.4088117650803178,1.6306180815489961,0.0024682039278559388,1.024110233732804
0.5303733117016963,2.211021899829851,0.28183097382759054,0.6822785044992342,0.7179951244493326,1.4517570229293777,0.6380315121617168,1.3383420734818403,1.4275940787350758,0.002710133639878283,1.4213411850290103
0.5722772234398872,2.247262711330084,0.33199766559991983,0.700434476451793,0.6961174014794329,1.4281419861386528,0.553795494666323,1.4581277135775115,1.6232745466363614,0.0024317444624844943,1.2530551966219017
0.35517287309863604,2.184294781068805,0.18257088096626103,0.7036590851573273,0.7141262214928865,1.450645767566748,0.5604227140881122,1.4482313760522132,1.3408135758267714,0.002493028182606213,1.2448429512879748
0.4194051970809232,1.412656709221308,0.42584394873306153,0.7195074419115359,0.7060645141396671,1.5245652348152363,0.6013888630587608,1.354488205690868,1.4050231013590468,0.0024283565672812988,1.0259555467749562
0.46177356583182694,2.161161019605584,0.4300117656200503,0.7344896531339424,0.694637775838375,1.5422739686095157,0.5644363738689572,1.3714157837331293,1.4884491608086041,0.0023413343553819388,1.2865044478683432
0.5174653033993672,2.0352090346032052,0.24464484397042544,0.7230216726434107,0.727376458392789,1.5634162707417274,0.5783084980733693,1.351361623637999,1.1310084370781668,0.0025780329597337795,1.4858451653004314
0.42254751029890025,1.7636165071930734,0.3629854313243801,0.7246435709161063,0.6962457985213647,1.4925799345853739,0.5984454312063754,1.4346961550811925,1.690999399583414,0.002282275505573489,1.0157898317848968
0.4064469681307673,2.203985002580681,0.292883344306921,0.7027472302238457,0.6910030250574151,1.4817569649289362,0.6343241898138077,1.42800073471386,1.4953109780405647,0.0023126692927520104,1.2858849609093186
0.4432824030600022,2.0331919864319494,0.33128196170926094,0.6802114380753288,0.7099512778917948,1.545375468279235,0.5245566106140613,1.4677800598830606,1.6769806396205909,0.0026436014530016112,1.0602593367649042
0.5585328520648181,1.82737738729862,0.40389302097788704,0.7030604982824685,0.7285153095703572,1.4596253040246665,0.6217776018604636,1.3751658091867962,1.4018531321017071,0.002567094931704924,1.3096969987969462
0.3794975485047325,2.32438580320985,0.3761050579305738,0.6759523353854504,0.7047532680816948,1.4931795581569896,0.592902401579544,1.440812624823302,1.4629740085559897,0.002381312113278546,1.3496554899644775
0.48099005418131124,2.331406580707058,0.21592963964057466,0.6916179839999725,0.7264349086588869,1.4341663288441484,0.5739035604186357,1.4257224241985629,1.7266357579495757,0.002306031326002752,1.171007152176801
0.5738850541738792,2.3393166002206267,0.10410111343519142,0.6715609081786436,0.7241112238503993,1.469379919527564,0.5779857880752534,1.3628917156693834,1.5024643683029337,0.0024317804875085133,1.3049314348001733
0.43807477033464237,1.642815357935382,0.21405276777098578,0.6665430883880084,0.7191186741913358,1.4384363602148367,0.6172853678688407,1.4049787730065484,1.3613910616770386,0.0025532904782332483,1.0970762506331573
0.37539051775936966,2.1481386412624266,0.411599100168484,0.681731114695159,0.7213081815621505,1.5216802582424134,0.5648586661778391,1.4136446571194876,1.4256729160649702,0.0023407683402998374,1.2896101988357849
0.4007134317886084,2.2754182198569177,0.27506163504812864,0.7346264254266086,0.6933798311104377,1.4790516062965615,0.6288922010082751,1.3533813146029907,1.3978483332278206,0.0025357449078078696,1.3732781527836537
0.5305329660337883,1.4761268843943252,0.4433004807851588,0.6687564007219237,0.6985450081862509,1.448444220209494,0.6006613134555518,1.3722496303996692,1.3430158898234366,0.002620003936765716,1.1613917746783609
0.4565035540366079,2.4344507921132026,0.12636462039904048,0.7201025027218274,0.6901279799466331,1.4739571529021487,0.544067764485255,1.3768481309656053,1.510925969493203,0.002594850506028161,1.2317351180026066
0.5470144012372475,2.1076166500453835,0.22338333460533372,0.7028116635169523,0.7077808465839673,1.5667289872118273,0.5333163603451103,1.384282891590769,1.5523217783119527,0.002514728093178322,1.1608323539515275
0.37006383937085047,1.5895760056357828,0.36837805325910455,0.7047855564868077,0.7201763023758928,1.4832546772272326,0.5451644672360272,1.4186392598993454,1.055595755831804,0.0027338975606641426,1.2488350689094023
0.5553456287004519,1.911968997846008,0.15768905102151137,0.7121673922346283,0.7124197079644848,1.4833030171249992,0.6095020098425448,1.3878399649240696,1.2563827872036024,0.0022868079207682365,1.315650204338772
0.4901028443197719,2.286949902726686,0.19348758238491914,0.6908280540456374,0.7123347923780481,1.5728566646971742,0.5572928805444389,1.3492729528428364,1.3777513760022817,0.0027019986756611617,1.3341251139100563
0.4739561076532118,1.5287604109328239,0.2893584983910744,0.7318894047704525,0.6966126318952689,1.5503893287573012,0.5710691260062158,1.4216126437652856,1.5969698303030802,0.0023565820764595027,0.9310127536201821
0.5021538186550606,2.423916714355233,0.4447046467267598,0.6927717798009204,0.7217112845871597,1.5017497289786115,0.5209683405589313,1.3749118235250934,1.1405513209805824,0.002542007887929989,1.690197432900771
0.3588447644899133,1.5105114217333029,0.4578640401683127,0.6962544839877325,0.7198890984747559,1.5452693950431422,0.5613660540375859,1.3711001484645529,1.3989060192220844,0.0023690418369990466,1.0340208669247544
0.45585281360195945,1.556076382341096,0.4577560239875068,0.66733655785614,0.7257609531506896,1.539086609922815,0.616536285687238,1.3460377071018639,1.2198791977378538,0.002404266994314579,1.2580670341824352
0.5180059171514585,2.2740346554887942,0.12854143838211896,0.700689819596863,0.6977876097615808,1.57379223279655,0.5911899601686746,1.3674413781026378,1.227263462766353,0.0025528787698208665,1.4671392208979501
0.4087148765893653,1.7678165180435168,0.13207257892129323,0.6660805144361219,0.7140925712070118,1.5508665727078916,0.6107949831169098,1.4649599127046142,1.4474638388525694,0.002452728302241303,1.0359648645438637
0.39694508233573284,2.144975047833868,0.23978953612347445,0.6753696292025657,0.7298790663443505,1.5364939957764001,0.5538669568281621,1.3313881409689783,1.115102638410218,0.0024840745785816884,1.4809680372870904
0.44692813462927006,2.0683814131073883,0.12781086661946028,0.6670371845865932,0.6970223638955503,1.5699717438477094,0.6296216106005013,1.3621054811694968,1.6490048298602922,0.00264759945240027,1.0926920532110882
0.423028557584621,2.4482427489617837,0.2666692526948949,0.727080782026363,0.7245366417660067,1.4377309620473533,0.5418273743409664,1.337869004753418,1.3336646791504696,0.0023826460685736194,1.438053097108329
0.4132895636500325,2.142169744199491,0.2803991672216604,0.6673312325784936,0.6948148308377713,1.517252199689392,0.5754023730549962,1.3582075417460873,1.6323877421817743,0.0024187410818102464,1.1348918745090948
0.549849859032547,2.0365880537175105,0.13849603198313465,0.6675182625222951,0.7220510749438156,1.4622496124613098,0.5562089319452643,1.3951961615188047,1.5745160030996428,0.002604901501722634,1.1198551812524378
0.3585512783145532,1.837073560997145,0.12869839425819615,0.7117219881286534,0.7035245242795596,1.5024010470719076,0.625393561815843,1.4410407707951962,1.2759459182728081,0.0026504180638818073,1.1617180874344646
0.571467875080416,1.7523646720937684,0.3111623643422499,0.6902200035441977,0.6961912180638561,1.5183109389455058,0.6285607376825064,1.366383126444804,1.146549937119428,0.002625994614348747,1.4096799446219141
0.5291358137479982,1.770717607086757,0.20045459106657654,0.6761189548753511,0.7007877677381038,1.5622871676785872,0.5980243357606232,1.4111149174803868,1.3404927295058033,0.00260774386729269,1.1744739624795824
0.49408819650998337,1.4333349931442643,0.4530655051016559,0.6971827524832139,0.699968760996436,1.4695371603639795,0.617805945482105,1.4249190298728645,1.3199359767909162,0.00252765399676282,1.1402270981930769
0.39603414971032175,1.7946656282034235,0.2962434040692945,0.7151635063509456,0.7150874420311302,1.4342491598078049,0.6202297922745347,1.3425915102036667,1.257496380358748,0.0026316467254733048,1.2596498369872158
0.5338798600051086,1.417687264719163,0.4428752929788704,0.680776605824319,0.7168405348081142,1.509918487665709,0.5660844417512417,1.400331408482976,1.1117070708735846,0.0024526423728015896,1.2389222384018328
0.4076079554366879,2.274413338287035,0.3602361276661977,0.7086042819793025,0.7094814699472238,1.4700625416799449,0.6349127928037197,1.3349538563067713,1.6127253937686792,0.002447634421583886,1.2915794542792782
0.44032974498230026,2.1321017104195197,0.3359425755854075,0.725138082018743,0.7047112989140053,1.5733746504480952,0.5244280868340284,1.354501086325695,1.3826923228729515,0.002686320587519246,1.256658171793721
0.5106790386664215,1.7471335527909684,0.42175341986337056,0.6957128052090604,0.6937413067569335,1.4616194392531179,0.6395868541095406,1.4166262823597837,1.3915723375333473,0.002542189070528063,1.2608741103393515
0.5641087473940569,2.0888266756240044,0.19480093762092293,0.7158177480228866,0.7201793129059175,1.4728546763467603,0.5417817652858794,1.4491015084047492,1.4011372201094403,0.002707503446238116,1.2451019355245199
0.3698581314855255,2.166484028311679,0.3406664292275285,0.6793645960024247,0.7061369009496022,1.5022374656470492,0.5866467708013952,1.4638066467878719,1.2701903231453149,0.002421311571542174,1.3928564045450869
0.512784983285237,2.323545490156393,0.19713982627478738,0.6700403979021745,0.7157186581746985,1.5562431722669863,0.5414782102946192,1.3355860869415723,1.2486442845244892,0.002498776889856284,1.456306672456123
0.5160156650748103,2.3643270978026556,0.15809988960592697,0.7120168854179791,0.6990594770504782,1.5181434114300647,0.553038946826011,1.3910811085834478,1.6590445044161752,0.002519650655371758,1.1731460868284498
0.5736143526097294,1.5437272048469166,0.1738961970085899,0.6898088985639623,0.6919476719225446,1.5459401976037772,0.6122481937501579,1.3623091992273304,1.2613805737989954,0.002688739165485216,1.1365948416860123
0.48801942562917244,2.0167512377274686,0.46237442840449516,0.7208784571145661,0.7266284158118069,1.4980164870643058,0.5213246146868915,1.3652777624626953,1.2918636082629673,0.002477473415069593,1.3607900221242857
